feat_w_vel_mean,feat_w_vel_std,feat_curr_mean,feat_curr_std,feat_acc_x_mean,feat_acc_x_std,feat_acc_y_mean,feat_acc_y_std,feat_acc_z_mean,feat_acc_z_std,feat_pitch_mean,feat_roll_mean,total_dist_actual,total_dist_cmd,slip_percentage,slip_class,n_samples,win_duration_s
1.664949564548922,0.5077896395859983,45.266366268092014,20.14397958919427,0.13708744084557653,0.5599421858894259,0.04876679663474766,0.14926471635333258,-0.0004553550769490725,0.2608234461892483,-0.04200542574720683,0.02894911219420118,0.22763473053504485,0.20345335120935457,-11.885466217171082,0,47,1.84
1.8548248708248138,0.032130485339855346,53.94235232063368,12.876185245101274,-0.008533028917679307,0.20183065652405366,0.04835784707364498,0.16334798645819285,0.001260451251166124,0.27291690840126753,-0.041628214907288394,0.029427578645709922,0.27086913190143685,0.24594977788660438,-10.131887179959808,0,51,2.0
1.867476928467844,0.012862419072877546,59.23703248126834,10.867407259326555,-0.02766863007883669,0.17710728795503913,0.05097277015082392,0.15410268001879251,-0.0011993724231918652,0.2733353814003346,-0.040961347907441846,0.02948012782638375,0.27092802920189524,0.24762744059700578,-9.409534156922984,0,51,2.0
1.869006983205384,0.019740567031659512,62.827681784536324,9.186189143862299,-0.019425722332123446,0.17141997742428752,0.028490288411358408,0.15460717334857035,0.006125832140883978,0.30251764396448405,-0.04172522555825062,0.028212783389487565,0.2646636796037198,0.247830325977169,-6.79228966841674,0,51,2.0
1.8570228505368327,0.028397250994091384,65.71380620376736,9.088307211358508,0.0020699241545562653,0.1958900500109687,0.0017897685642774199,0.18803013160439794,0.018962579614975873,0.42407248891637955,-0.0380208118135804,0.026807063922427758,0.2571423818898145,0.24624123010742055,-4.427021330927561,0,51,2.0
1.8463772015244353,0.027641549413178552,64.0641398710363,9.838812175598749,0.00037775515560425964,0.18783431064071826,0.012582913251118917,0.18809099615360486,0.00682101537491761,0.4185870556601683,-0.03564174205562339,0.02768336017212568,0.2526536236517387,0.244829616924375,-3.1956945510315693,0,51,2.0
1.8346378563665877,0.024938241017394527,61.476257833780025,11.219282255168165,-0.0030378525273180475,0.1821419484970442,0.00180668879629058,0.17497127076378094,0.0050490309082556,0.4164635415754219,-0.035946983581649716,0.029095912395138993,0.2437626816648927,0.24327297963306757,-0.20129733789744364,0,51,2.0
1.8290322218455521,0.012327400922401718,59.46953430362776,11.573794817483977,0.01970780102134335,0.16075397692310797,0.014633810458083948,0.15608215842205136,0.00639758196969827,0.3704159619439755,-0.03575725054618077,0.030459477571384876,0.24484742474175727,0.2425296726154625,-0.9556571372483669,0,51,2.0
1.8292867231602763,0.01115530068308375,57.77667685583526,10.064704669205112,-0.005840952709025028,0.1422979653588197,0.03417639311987395,0.119963925568557,-0.0003408981925424408,0.2997178967920453,-0.03907508938425484,0.03110058094949145,0.24368478524885592,0.24256341960852598,-0.4622979186802878,0,51,2.0
1.8276149145528382,0.01142885471426652,58.450924059923956,9.809189102770404,0.0022462503619345964,0.1448598050143325,0.024675504523603356,0.10914797562951073,0.003951058220848733,0.35632332485231527,-0.04257028838230474,0.029901615517683222,0.24216454039974628,0.24234173766754402,0.07311875762846531,0,51,2.0
1.827943472885618,0.00914035913972513,59.57590173272526,8.845533351424262,-0.006495157585424536,0.12473588960149612,0.034722148513823166,0.10456191168426202,0.008778799635668596,0.34407655599873604,-0.04315810874398715,0.02952354557037484,0.24482241579702582,0.24238530438705924,-1.0054699545954282,0,51,2.0
1.8258180694252837,0.005984087429353553,57.93835415092169,6.974324359884442,0.005502325939197166,0.10917949112771072,0.025567079620326266,0.1036268955096309,0.009429716094232658,0.32412867000633,-0.04363399228398815,0.030940527669518148,0.24395565525168392,0.24210347600605506,-0.765036205255698,0,51,2.0
1.8282595259301804,0.006972525418662204,60.031494776407875,8.925983591608121,0.004129628577799189,0.08013052819030281,0.02614509186470041,0.089383577987483,0.013085518936243127,0.25692204949374003,-0.03957554706536173,0.03270756122791839,0.24621096801734133,0.24242721325640754,-1.5607797120250844,0,51,2.0
1.8283207504188312,0.006641567865150677,62.28125538078009,9.461640858726877,0.002131111572916601,0.08607505796251184,0.032033796531750876,0.09322593668108643,-0.000465976202166548,0.16197258566504275,-0.03441468005116568,0.03415188296688666,0.24654306322489936,0.24243533150579843,-1.6943618298485008,0,51,2.0
1.8287854760885238,0.006619442659119544,64.20847388267516,10.967256578122853,0.012364417649805545,0.08286445305231231,0.02346730897203088,0.09180709726115795,0.0014972956664860248,0.16233892487279566,-0.027969325193900992,0.037748039032594397,0.24324526879033534,0.23774211201034118,-2.3147589349903575,0,50,1.96
1.830014967918396,0.006684579242259701,62.81698234558105,11.664271195462167,0.008617943227291107,0.0907339394843856,0.014558738954365253,0.08737596992100548,0.014659657664597035,0.16267471176010934,-0.021836023132841817,0.04149044020351896,0.24533256480259694,0.2379019458289435,-3.123395627455783,0,50,1.96
1.8299847619206298,0.005911581673888616,59.59802575204887,11.500177398011036,0.008037692501994908,0.0989260888648789,0.014052916975582348,0.09246953617214902,-0.00784053991311321,0.18172990273091538,-0.018555677757822832,0.046308548166446625,0.2516572580868492,0.2426559795480517,-3.7094814459393888,0,51,2.0
1.8318783208435656,0.005355807841006601,56.206744324927236,10.742073058928709,0.003552299978978494,0.09348240730342913,0.02024424065123586,0.07583013117078684,0.0025029807424574507,0.1714737480810977,-0.01755001323339306,0.05198474882297481,0.2543535131508321,0.24290706534304846,-4.712274544842177,0,51,2.0
1.8327561266282026,0.006500140166391838,55.558083501516606,9.604689927506206,0.0006380006670951843,0.11107150647937246,0.013478621256117727,0.09896457659303878,-0.0033260797807837233,0.1793483238532611,-0.019196466524781016,0.05695316307949721,0.2558189311454857,0.24302346227249516,-5.265116690109273,0,51,2.0
1.8320257120272692,0.00670697200729204,55.055406271242624,10.635004251813276,-0.002069813290647432,0.1321735146253055,0.018493972006527817,0.11677476370936887,-0.007731923714791443,0.23601663843189954,-0.02308441516439636,0.061592891803087295,0.2547659533642562,0.24292660929645737,-4.8736299831817265,0,51,2.0
1.830507817221623,0.00707630754030231,58.22263828445883,11.370157213019032,-0.008084626338791614,0.13256466279867915,0.014025876444636607,0.11278476173131931,0.0018157533863011528,0.28331538953976965,-0.028627239525614058,0.06673814260904198,0.25311123447348055,0.24272533656506765,-4.278868475532538,0,51,2.0
1.8271195263254876,0.007967452188404122,60.459866247925106,11.715491833713639,-0.003757255754488356,0.13000452311820565,0.004654206116409863,0.11744842058144822,0.012572933408413447,0.32269625174410904,-0.037522211157756946,0.07046536414288136,0.24817340110245806,0.24227604931071064,-2.4341455990081196,0,51,2.0
1.8247059326545865,0.0061276430590076845,63.580095908221075,12.01313470765637,0.0025388716044379214,0.10388757623395461,0.008602190653190893,0.1146397972791399,0.011591225077270293,0.3354130499042373,-0.048308529326166645,0.07215398665939955,0.24395550678543426,0.24195600678825813,-0.8263898977825201,0,51,2.0
1.822442452697193,0.005911608676406293,66.88606038280562,9.658981596343306,-0.0030938341629271416,0.08724901415850238,0.009936401839641965,0.10583744757806991,0.024312858871531253,0.3135775027170235,-0.060009353071090565,0.0728639189806376,0.23947126208811784,0.24165586922713625,0.90401575844411,0,51,2.0
1.8193955906465942,0.006328912960350579,70.24346386217603,9.970704937597135,0.002919729251195403,0.08983032763574265,0.02047632159847839,0.1078673719492595,0.02053509787747673,0.3067771047687014,-0.07223059400732602,0.07099494387183443,0.23451384486410906,0.24125185531951127,2.7929362228027,0,51,2.0
1.8181163954968547,0.00691190224437566,72.1705186881271,8.751873630705337,0.00100370049111399,0.08804741423818344,0.017779047582663743,0.10609893838492708,0.007833830464412184,0.28859967653675805,-0.08232108003711221,0.06891618753358365,0.23311408022837468,0.24108223404304752,3.3051601028593613,0,51,2.0
1.8153406784814947,0.0075513714332289955,73.31717847375309,8.107285664834832,-0.005786722124207253,0.08638396295864578,0.01885974819899774,0.11148698830885653,0.00257124890591584,0.33108931567465166,-0.09065779486345303,0.06531250830719956,0.2305628657686395,0.24071417396588615,4.217162633175597,0,51,2.0
1.8147994905125862,0.007150201040265598,76.03046237253675,6.207713576653445,0.0003331223977547066,0.09187686118517235,0.01800519691816732,0.11398498133488194,-0.02165563908569953,0.4008943173333122,-0.09547893951393707,0.06077512184649883,0.23067475975772492,0.24064241232286207,4.142101331565728,0,51,2.0
1.8138847649097443,0.007693820981734436,74.6510411010069,7.434095935474445,-0.0032701561337008197,0.10015575460301596,0.010053759513824595,0.11794356082789977,-0.008095910663113874,0.46597444637922497,-0.09725371630370745,0.05583294779251322,0.23036174430992495,0.24052111970689735,4.223901588913592,0,51,2.0
1.8142030030488967,0.007940131826737612,74.02826632499695,9.093175383620661,-0.0001877630315721035,0.11297590431274825,0.01624276202172041,0.1246380138691407,0.004977317377924919,0.5344719873279973,-0.09433974726329711,0.049485291010937044,0.2247744062324777,0.23584639051219466,4.694574403140783,0,50,1.96
1.8137757906726761,0.00870134498017202,73.91262319041233,9.332835691757106,0.004065687622071481,0.13166519022208925,0.008382799688215349,0.13760133980786918,0.014607583336970386,0.49907064452036015,-0.09012416522850618,0.04456243727495537,0.22939385332933712,0.24050666996098127,4.620585630097929,0,51,2.0
1.8137898141262578,0.009021706888992337,72.77412666059008,9.656625433292596,0.005106863310085792,0.12994723947036182,0.014194971315708816,0.1358894291385635,0.016031304885651552,0.44010276410026195,-0.08347800824666482,0.038541385236602006,0.22997658032513488,0.24050852947023077,4.379033528787801,0,51,2.0
1.816536737423317,0.009523856814592176,71.65570580725576,10.798588889703565,0.007813811941328002,0.13236760351200688,0.01884981712289885,0.1268678570943098,-0.0013712274604568294,0.36063732162503837,-0.07663553159985292,0.035324570028053205,0.2328458368326822,0.2408727713815802,3.3324374950550406,0,51,2.0
1.8171049578517091,0.009395082316117444,69.50976433473475,12.190476299161409,-0.0030946344064146864,0.14792455298054483,0.013340340744630964,0.12098115051819221,0.001376237829818445,0.2969933757433318,-0.07080869227917053,0.033722730642021005,0.23423051819801405,0.24094811741053246,2.7879857642020167,0,51,2.0
1.8196823883290385,0.00777474879407612,66.42813802700417,12.996206455016846,-0.002075223033042515,0.1433240305132987,0.020570038726516797,0.11363323092182685,-0.006249264795698372,0.32078281056677815,-0.0661766867370797,0.03295490834204037,0.23674591716273874,0.24128988469132723,1.8831985163412113,0,51,2.0
1.819591800371806,0.0074044417939855955,65.98493128664353,13.415212313442607,0.00508027615062162,0.14095087459323163,0.015794855414652358,0.12162018767295242,-0.0012117301972181188,0.3067837228747093,-0.06326429579394052,0.03331083904520016,0.23601331102668796,0.24127787261013545,2.1819496029601204,0,51,2.0
1.8195810873134464,0.006967210293163171,66.6764931304782,13.002943548752723,0.00013426720511679557,0.12268460372804217,0.01651337881590806,0.12302160487856353,0.008048035953120859,0.2784419253554762,-0.06273882469168633,0.03293202601919615,0.2370520533847967,0.24127645206009096,1.7508541091453722,0,51,2.0
1.820527042243995,0.006525974193947836,67.47867942323872,11.236531266164334,0.006753453035272804,0.09662221474556587,0.012942985941966375,0.11410759077832279,-0.0062967767646791885,0.22060148565580545,-0.0637904721030347,0.03439837882145059,0.23854726958834266,0.24140188580105454,1.182516119639776,0,51,2.0
1.8203894186253642,0.00540422855246271,68.01211438459508,10.313787541115818,0.012419362862904867,0.08118699646041344,0.006978327883224862,0.08312941953870795,0.004663372777548491,0.1686839775871811,-0.0657332552314789,0.03644026150762235,0.23907576761124613,0.24138363702728907,0.9561001915726508,0,51,2.0
1.8195858498414357,0.004860570388487839,69.88316660768845,9.878621643990693,-0.004305639322481903,0.07255039399478133,0.013150640124199437,0.07575977823625103,0.0034500695947630735,0.16652794527538645,-0.06917890268816275,0.0386005680020202,0.2372266719914216,0.24127708380703908,1.678738714720529,0,51,2.0
1.8189229532784106,0.005132664966273474,70.31859451181748,9.160090055745988,0.0015559319552837633,0.07682719965937776,0.016485556667926265,0.07425212546754946,0.002282457325753628,0.16148103097028124,-0.07318104979449716,0.03993291842853777,0.23431017447560332,0.2411891836043513,2.852121735289903,0,51,2.0
1.818042162586661,0.005921783323858368,71.53285781074973,10.205078393066099,0.006531496769657322,0.10376205957060489,0.017174359411001205,0.07206280361438831,0.0025078482633712246,0.17365173807404483,-0.07837504148718889,0.039949773025787706,0.23335161837353074,0.2410723907595598,3.2026779846928144,0,51,2.0
1.8179164674936557,0.006230232452378719,72.52270056219662,10.347975725372958,0.004852898309335989,0.10033521749333639,0.02449465287374515,0.06332795013255657,-0.005952752734004867,0.1956305370595986,-0.08149417603271741,0.03888327212311935,0.23408645066281414,0.24105572359049976,2.8911460071883055,0,51,2.0
1.8187769049522924,0.007127293876710625,70.07585395083709,11.983924684770738,0.0010778559919665841,0.11008617361888884,0.01956131488230883,0.06025241700084481,0.0020237665386030486,0.20082115481281457,-0.0828576318610773,0.03723100644556722,0.23683157152601259,0.2411698174788885,1.7988345300529396,0,51,2.0
1.8200065195560455,0.006485691918188226,68.90154653072358,12.585617481614722,0.0063406124990433455,0.10505801219792348,0.01591827880591154,0.0587512905466274,0.002067545689642429,0.24931394813467891,-0.07723906051300011,0.034877225294260794,0.23383850278911716,0.23660084754232386,1.167512619629374,0,50,1.96
1.8195186793804168,0.005893439730102446,69.63725748062134,10.925481474753648,-0.0008911502081900835,0.08884392187107502,0.018199406154453753,0.07215441555533192,-0.01756538270972669,0.2372835945215029,-0.06730719116055582,0.030586071657001758,0.23303624790554645,0.23653742843845096,1.48018034863161,0,50,1.96
1.8203244010607402,0.0052762585430041805,70.17391046355752,9.546622175295141,-0.001600769375834395,0.08909953476398494,0.01989196069246414,0.07484904794994585,-0.0001323006353249737,0.22910849951332418,-0.05650952086619368,0.02588796372279327,0.23787219151615613,0.2413750155819298,1.4511957906367168,0,51,2.0
1.8224624629114188,0.006536019319582306,65.64069294929504,13.434785288308094,0.01455594846686604,0.07657515321972225,0.01651702361071811,0.07515746744844166,-0.002683961124835061,0.21494154466355989,-0.04440748040633443,0.018977448919225547,0.2408694009303161,0.2416585227019189,0.32654415113517743,0,51,2.0
1.8257250628050636,0.008379236867465613,61.230602638394224,15.800797468408105,0.011510613027448748,0.0836155419950858,0.02087161715562437,0.08368416348961989,-0.004337367382557953,0.22011831225815376,-0.03669503295807203,0.011747820309949234,0.2453965750581121,0.24209114332898093,-1.365366648146793,0,51,2.0
1.8271413661685645,0.010001326928215754,56.463480229471244,16.42694936430146,0.0038319970389791565,0.10743509766619881,0.015752183492569363,0.07995361000923427,0.01645672885591493,0.2304350579685207,-0.032030952597537,0.005325904823660783,0.24792493055934597,0.24227894515475534,-2.330365686949909,0,51,2.0
1.8283105124445522,0.010370204296652514,53.45126623733371,14.875518309296124,0.0005171773042164597,0.1097962830799611,0.017190695064617137,0.08230957599887143,-0.000928588394148677,0.2734790648232584,-0.02885554708476504,-0.0029197569812140635,0.2496847426822183,0.24243397407095452,-2.9908219914514422,0,51,2.0
1.829086649651621,0.009490872755991534,57.29367199598574,13.879416855451103,-0.009450550830247356,0.11087058554506116,0.021492331599195797,0.07980293294357964,0.008495945483446121,0.28524757673336787,-0.0267841635565417,-0.009950608663309586,0.24997513262506604,0.24253688974535362,-3.0668501140267868,0,51,2.0
1.8284681182281644,0.008902403560993971,56.980641360376396,12.754699058088205,0.0016846959570459292,0.1128437021601356,0.023713220933488773,0.07245100667035681,-0.004059831374416165,0.2951138879996869,-0.025167176510298806,-0.01749679294293291,0.24916470489642226,0.24245487247776548,-2.7674562074524234,0,51,2.0
1.8299518975557065,0.007227748786494176,57.511203709770655,9.758407282146552,-0.0010966969398306865,0.09776890392239045,0.021162708235137603,0.07160276524303977,0.012105956089262869,0.33575583540220655,-0.023887128939378572,-0.024524893736399253,0.25184181547810947,0.2426516215000419,-3.7874026644680647,0,51,2.0
1.8313187945122813,0.006367373790430174,55.47161348660787,9.961056883217907,0.00076510088846964,0.10180345617060667,0.022039075016829314,0.0782008130207604,0.0007990088277295524,0.3378356972937499,-0.021970132972294668,-0.02881723685424751,0.25377309651264257,0.2428328721549318,-4.505248511301518,0,51,2.0
1.8315937256111818,0.006687303823669286,54.60739871099884,10.27942161589859,0.005637816975221914,0.10837061734864502,0.02189248206787834,0.08483546254239638,0.002337754083176454,0.33186914480403035,-0.02136342772157726,-0.0320523783415954,0.2546115175737887,0.2428693280174089,-4.834776648098638,0,51,2.0
1.831330169649685,0.006875179769234411,56.2278699687883,10.734020688118202,-0.00011048371008798188,0.10039087754760831,0.018371319580896227,0.09631438878090864,-0.008693977514756661,0.30228985672387604,-0.021173829070971126,-0.03404879416502904,0.25373941357318763,0.24283438049748343,-4.490728641209518,0,51,2.0
1.8318474783616907,0.006213228083609506,54.78501122138079,11.29879625338774,0.007423792618746851,0.09823987077802158,0.020452257391868855,0.08728848562699074,-0.01036904962258596,0.24122799989034327,-0.02030328559955334,-0.03505886594835964,0.253122988349734,0.24290297563128962,-4.2074464884109375,0,51,2.0
1.8318520462980457,0.0069143269313961956,52.44612653582704,12.625914688817149,0.0022521358640754923,0.11372906267506376,0.022499840067443894,0.0782284035287112,0.012026461188261416,0.2255167942553092,-0.021238686083164076,-0.03553526357908433,0.2527744629386337,0.24290358133733514,-4.063703609042424,0,51,2.0
